STATION,DATE,AWND,WSFI
GHCND:USS0011J69S,20140412,3.13,20.1
GHCND:USS0011J69S,20140413,3.13,16.6
GHCND:USS0011J69S,20140414,2.91,12.5
GHCND:USS0011J69S,20140415,4.03,19.5
GHCND:USS0011J69S,20140416,2.91,14.5
GHCND:USS0011J69S,20140417,3.36,12.3
GHCND:USS0011J69S,20140418,3.58,17.4
GHCND:USS0011J69S,20140419,3.13,12.3
GHCND:USS0011J69S,20140420,3.13,11.9
GHCND:USS0011J69S,20140421,3.36,11.6
GHCND:USS0011J69S,20140422,3.36,26.4
GHCND:USS0011J69S,20140423,3.13,16.3
GHCND:USS0011J69S,20140424,3.58,14.8
GHCND:USS0011J69S,20140425,2.68,14.8
GHCND:USS0011J69S,20140426,2.46,14.1
GHCND:USS0011J69S,20140427,2.91,16.1
GHCND:USS0011J69S,20140428,3.36,15.7
GHCND:USS0011J69S,20140429,2.91,14.8
GHCND:USS0011J69S,20140430,2.68,16.1
GHCND:USS0011J69S,20140501,3.58,15.2
GHCND:USS0011J69S,20140502,3.58,15.4
GHCND:USS0011J69S,20140503,3.80,18.1
GHCND:USS0011J69S,20140504,3.58,17.7
GHCND:USS0011J69S,20140505,2.91,12.3
GHCND:USS0011J69S,20140506,2.91,15.2
GHCND:USS0011J69S,20140507,1.79,12.3
GHCND:USS0011J69S,20140508,2.46,16.1
GHCND:USS0011J69S,20140509,2.24,16.6
GHCND:USS0011J69S,20140510,2.68,13.0
GHCND:USS0011J69S,20140511,2.46,15.9
GHCND:USS0011J69S,20140512,2.68,12.3
GHCND:USS0011J69S,20140513,2.91,11.9
GHCND:USS0011J69S,20140514,3.58,13.9
GHCND:USS0011J69S,20140515,3.58,14.8
GHCND:USS0011J69S,20140516,3.13,13.0
GHCND:USS0011J69S,20140517,3.58,12.3
GHCND:USS0011J69S,20140518,2.91,13.2
GHCND:USS0011J69S,20140519,2.46,12.1
GHCND:USS0011J69S,20140520,3.36,15.0
GHCND:USS0011J69S,20140521,2.91,17.0
GHCND:USS0011J69S,20140522,2.91,15.9
GHCND:USS0011J69S,20140523,2.46,11.9
GHCND:USS0011J69S,20140524,1.57,7.8
GHCND:USS0011J69S,20140525,3.13,13.9
GHCND:USS0011J69S,20140526,3.36,11.4
GHCND:USS0011J69S,20140527,3.36,12.1
GHCND:USS0011J69S,20140528,3.80,20.8
GHCND:USS0011J69S,20140529,2.68,10.7
GHCND:USS0011J69S,20140530,2.68,11.9
GHCND:USS0011J69S,20140531,3.13,20.4
GHCND:USS0011J69S,20140601,3.58,15.7
GHCND:USS0011J69S,20140602,3.13,11.6
GHCND:USS0011J69S,20140603,3.13,15.0
GHCND:USS0011J69S,20140604,3.13,14.8
GHCND:USS0011J69S,20140605,3.36,14.3
GHCND:USS0011J69S,20140606,3.36,12.1
GHCND:USS0011J69S,20140607,3.36,11.9
GHCND:USS0011J69S,20140608,3.36,15.4
GHCND:USS0011J69S,20140609,3.13,10.7
GHCND:USS0011J69S,20140610,3.36,15.4
GHCND:USS0011J69S,20140611,3.13,12.5
GHCND:USS0011J69S,20140612,2.91,20.6
GHCND:USS0011J69S,20140613,3.36,14.8
GHCND:USS0011J69S,20140614,3.36,18.3
GHCND:USS0011J69S,20140615,2.46,12.8
GHCND:USS0011J69S,20140616,1.79,10.3
GHCND:USS0011J69S,20140617,1.34,14.8
GHCND:USS0011J69S,20140618,2.01,11.2
GHCND:USS0011J69S,20140619,2.91,11.2
GHCND:USS0011J69S,20140620,2.91,10.3
GHCND:USS0011J69S,20140621,3.13,11.9
GHCND:USS0011J69S,20140622,2.91,11.4
GHCND:USS0011J69S,20140623,2.46,8.5
GHCND:USS0011J69S,20140624,2.46,11.0
GHCND:USS0011J69S,20140625,2.91,11.4
GHCND:USS0011J69S,20140626,2.68,16.1
GHCND:USS0011J69S,20140627,2.91,13.2
GHCND:USS0011J69S,20140628,3.13,13.6
GHCND:USS0011J69S,20140629,3.13,12.1
GHCND:USS0011J69S,20140630,3.13,10.3
GHCND:USS0011J69S,20140701,2.68,11.0
GHCND:USS0011J69S,20140702,2.46,8.5
GHCND:USS0011J69S,20140703,2.91,19.5
GHCND:USS0011J69S,20140704,2.91,12.1
GHCND:USS0011J69S,20140705,2.91,13.0
GHCND:USS0011J69S,20140706,2.91,10.3
GHCND:USS0011J69S,20140707,2.91,11.6
GHCND:USS0011J69S,20140708,2.68,9.8
GHCND:USS0011J69S,20140709,2.24,14.1
GHCND:USS0011J69S,20140710,2.01,15.7
GHCND:USS0011J69S,20140711,1.79,7.2
GHCND:USS0011J69S,20140712,2.01,9.8
GHCND:USS0011J69S,20140713,2.46,12.5
GHCND:USS0011J69S,20140714,2.46,11.0
GHCND:USS0011J69S,20140715,2.68,11.6
GHCND:USS0011J69S,20140716,3.13,13.2
GHCND:USS0011J69S,20140717,2.91,11.0
GHCND:USS0011J69S,20140718,2.91,14.3
GHCND:USS0011J69S,20140719,3.13,11.9
GHCND:USS0011J69S,20140720,2.91,13.2
GHCND:USS0011J69S,20140721,3.58,16.6
GHCND:USS0011J69S,20140722,3.58,13.6
GHCND:USS0011J69S,20140723,3.36,10.7
GHCND:USS0011J69S,20140724,3.13,13.2
GHCND:USS0011J69S,20140725,3.13,11.4
GHCND:USS0011J69S,20140726,2.91,11.4
GHCND:USS0011J69S,20140727,2.46,7.8
GHCND:USS0011J69S,20140728,2.46,12.8
GHCND:USS0011J69S,20140729,1.34,11.6
GHCND:USS0011J69S,20140730,1.79,10.3
GHCND:USS0011J69S,20140731,1.79,9.8
GHCND:USS0011J69S,20140801,2.68,9.8
GHCND:USS0011J69S,20140802,2.24,11.2
GHCND:USS0011J69S,20140803,2.01,12.5
GHCND:USS0011J69S,20140804,1.57,14.8
GHCND:USS0011J69S,20140805,2.46,20.8
GHCND:USS0011J69S,20140806,2.24,17.9
GHCND:USS0011J69S,20140807,2.68,12.8
GHCND:USS0011J69S,20140808,2.46,13.0
GHCND:USS0011J69S,20140809,2.68,9.4
GHCND:USS0011J69S,20140810,2.46,10.1
GHCND:USS0011J69S,20140811,2.68,11.9
GHCND:USS0011J69S,20140812,2.46,17.0
GHCND:USS0011J69S,20140813,2.24,8.5
GHCND:USS0011J69S,20140814,2.24,11.2
GHCND:USS0011J69S,20140815,2.91,17.2
GHCND:USS0011J69S,20140816,2.91,12.5
GHCND:USS0011J69S,20140817,3.13,13.0
GHCND:USS0011J69S,20140818,2.91,10.5
GHCND:USS0011J69S,20140819,1.57,8.7
GHCND:USS0011J69S,20140820,1.57,7.4
GHCND:USS0011J69S,20140821,2.46,12.1
GHCND:USS0011J69S,20140822,2.01,18.8
GHCND:USS0011J69S,20140823,2.68,17.0
GHCND:USS0011J69S,20140824,2.68,12.3
GHCND:USS0011J69S,20140825,2.01,12.3
GHCND:USS0011J69S,20140826,2.01,13.9
GHCND:USS0011J69S,20140827,2.46,11.0
GHCND:USS0011J69S,20140828,2.91,11.4
GHCND:USS0011J69S,20140829,2.91,13.0
GHCND:USS0011J69S,20140830,2.91,13.4
GHCND:USS0011J69S,20140831,3.13,15.4
GHCND:USS0011J69S,20140901,3.13,14.8
GHCND:USS0011J69S,20140902,3.58,15.2
GHCND:USS0011J69S,20140903,3.36,16.8
GHCND:USS0011J69S,20140904,2.91,9.2
GHCND:USS0011J69S,20140905,2.46,12.5
GHCND:USS0011J69S,20140906,2.91,13.9
GHCND:USS0011J69S,20140907,2.68,16.1
GHCND:USS0011J69S,20140908,2.24,19.0
GHCND:USS0011J69S,20140909,1.79,13.0
GHCND:USS0011J69S,20140910,3.36,12.3
GHCND:USS0011J69S,20140911,2.91,15.4
GHCND:USS0011J69S,20140912,2.91,10.1
GHCND:USS0011J69S,20140913,3.13,8.5
GHCND:USS0011J69S,20140914,2.91,10.3
GHCND:USS0011J69S,20140915,2.91,9.8
GHCND:USS0011J69S,20140916,3.36,11.2
GHCND:USS0011J69S,20140917,3.13,13.2
GHCND:USS0011J69S,20140918,3.36,14.3
GHCND:USS0011J69S,20140919,2.46,10.3
GHCND:USS0011J69S,20140920,2.68,8.9
GHCND:USS0011J69S,20140921,1.79,9.4
GHCND:USS0011J69S,20140922,2.01,8.1
GHCND:USS0011J69S,20140923,2.68,10.3
GHCND:USS0011J69S,20140924,3.13,12.3
GHCND:USS0011J69S,20140925,3.36,14.5
GHCND:USS0011J69S,20140926,2.91,17.9
GHCND:USS0011J69S,20140927,1.57,13.6
GHCND:USS0011J69S,20140928,1.57,9.6
GHCND:USS0011J69S,20140929,1.79,13.4
GHCND:USS0011J69S,20140930,1.34,13.9
GHCND:USS0011J69S,20141001,1.79,12.8
GHCND:USS0011J69S,20141002,2.68,12.3
GHCND:USS0011J69S,20141003,2.91,8.5
GHCND:USS0011J69S,20141004,2.91,9.4
GHCND:USS0011J69S,20141005,2.91,9.8
GHCND:USS0011J69S,20141006,2.91,9.2
GHCND:USS0011J69S,20141007,2.91,10.5
GHCND:USS0011J69S,20141008,2.91,10.7
GHCND:USS0011J69S,20141009,2.68,7.8
GHCND:USS0011J69S,20141010,2.91,9.4
GHCND:USS0011J69S,20141011,2.91,13.6
GHCND:USS0011J69S,20141012,3.36,17.9
GHCND:USS0011J69S,20141013,2.91,8.9
GHCND:USS0011J69S,20141014,2.91,7.6
GHCND:USS0011J69S,20141015,3.58,17.2
GHCND:USS0011J69S,20141016,2.24,9.8
GHCND:USS0011J69S,20141017,2.91,6.7
GHCND:USS0011J69S,20141018,2.91,9.4
GHCND:USS0011J69S,20141019,2.68,6.7
GHCND:USS0011J69S,20141020,3.13,13.0
GHCND:USS0011J69S,20141021,3.13,14.1
GHCND:USS0011J69S,20141022,2.68,8.7
GHCND:USS0011J69S,20141023,2.91,12.8
GHCND:USS0011J69S,20141024,2.91,10.3
GHCND:USS0011J69S,20141025,3.36,15.9
GHCND:USS0011J69S,20141026,2.91,20.8
GHCND:USS0011J69S,20141027,1.57,10.1
GHCND:USS0011J69S,20141028,2.68,7.2
GHCND:USS0011J69S,20141029,2.91,7.6
GHCND:USS0011J69S,20141030,2.91,6.5
GHCND:USS0011J69S,20141031,2.68,13.2
GHCND:USS0011J69S,20141101,3.36,21.0
GHCND:USS0011J69S,20141102,1.79,12.3
GHCND:USS0011J69S,20141103,1.79,9.6
GHCND:USS0011J69S,20141104,2.24,5.6
GHCND:USS0011J69S,20141105,2.24,5.6
GHCND:USS0011J69S,20141106,2.91,6.0
GHCND:USS0011J69S,20141107,2.91,11.0
GHCND:USS0011J69S,20141108,2.91,5.8
GHCND:USS0011J69S,20141109,2.91,14.5
GHCND:USS0011J69S,20141110,2.91,15.0
GHCND:USS0011J69S,20141111,1.79,8.1
GHCND:USS0011J69S,20141112,2.68,14.3
GHCND:USS0011J69S,20141113,1.34,9.4
GHCND:USS0011J69S,20141114,1.79,17.4
GHCND:USS0011J69S,20141115,2.91,15.9
GHCND:USS0011J69S,20141116,2.46,5.6
GHCND:USS0011J69S,20141117,2.46,4.5
GHCND:USS0011J69S,20141118,3.13,5.1
GHCND:USS0011J69S,20141119,2.68,6.7
GHCND:USS0011J69S,20141120,2.68,6.7
GHCND:USS0011J69S,20141121,2.68,11.4
GHCND:USS0011J69S,20141122,2.24,14.3
GHCND:USS0011J69S,20141123,0.00,0.0
GHCND:USS0011J69S,20141124,0.00,0.0
GHCND:USS0011J69S,20141125,0.89,11.4
GHCND:USS0011J69S,20141126,2.01,5.6
GHCND:USS0011J69S,20141127,3.58,6.7
GHCND:USS0011J69S,20141128,3.13,8.1
GHCND:USS0011J69S,20141129,3.36,17.7
GHCND:USS0011J69S,20141130,1.34,8.7
GHCND:USS0011J69S,20141201,1.79,9.8
GHCND:USS0011J69S,20141202,2.01,6.5
GHCND:USS0011J69S,20141203,1.57,8.3
GHCND:USS0011J69S,20141204,1.79,7.6
GHCND:USS0011J69S,20141205,2.24,5.4
GHCND:USS0011J69S,20141206,2.46,9.6
GHCND:USS0011J69S,20141207,2.68,6.0
GHCND:USS0011J69S,20141208,3.13,5.1
GHCND:USS0011J69S,20141209,3.13,4.9
GHCND:USS0011J69S,20141210,3.36,6.3
GHCND:USS0011J69S,20141211,2.91,8.7
GHCND:USS0011J69S,20141212,2.46,10.1
GHCND:USS0011J69S,20141213,2.46,14.8
GHCND:USS0011J69S,20141214,2.24,9.4
GHCND:USS0011J69S,20141215,2.46,5.4
GHCND:USS0011J69S,20141216,1.57,6.3
GHCND:USS0011J69S,20141217,1.79,5.6
GHCND:USS0011J69S,20141218,2.01,6.7
GHCND:USS0011J69S,20141219,1.79,8.3
GHCND:USS0011J69S,20141220,0.89,12.5
GHCND:USS0011J69S,20141221,3.80,26.4
GHCND:USS0011J69S,20141222,3.80,22.1
GHCND:USS0011J69S,20141223,2.68,8.3
GHCND:USS0011J69S,20141224,2.91,17.0
GHCND:USS0011J69S,20141225,3.80,17.4
GHCND:USS0011J69S,20141226,1.79,10.5
GHCND:USS0011J69S,20141227,2.68,6.7
GHCND:USS0011J69S,20141228,1.79,8.7
GHCND:USS0011J69S,20141229,2.68,14.1
GHCND:USS0011J69S,20141230,5.37,20.4
GHCND:USS0011J69S,20141231,3.58,16.8
GHCND:USS0011J69S,20150101,2.01,19.5
GHCND:USS0011J69S,20150102,2.01,4.5
GHCND:USS0011J69S,20150103,1.79,9.4
GHCND:USS0011J69S,20150104,2.01,5.6
GHCND:USS0011J69S,20150105,1.79,10.5
GHCND:USS0011J69S,20150106,2.91,5.1
GHCND:USS0011J69S,20150107,3.36,5.6
GHCND:USS0011J69S,20150108,3.13,5.1
GHCND:USS0011J69S,20150109,2.91,4.9
GHCND:USS0011J69S,20150110,1.79,8.3
GHCND:USS0011J69S,20150111,1.12,10.3
GHCND:USS0011J69S,20150112,0.00,8.5
GHCND:USS0011J69S,20150113,0.00,0.0
GHCND:USS0011J69S,20150114,0.00,0.0
GHCND:USS0011J69S,20150115,0.00,0.0
GHCND:USS0011J69S,20150116,0.45,9.4
GHCND:USS0011J69S,20150117,1.79,7.8
GHCND:USS0011J69S,20150118,2.01,5.6
GHCND:USS0011J69S,20150119,1.57,6.7
GHCND:USS0011J69S,20150120,2.24,7.4
GHCND:USS0011J69S,20150121,2.46,4.9
GHCND:USS0011J69S,20150122,2.91,5.8
GHCND:USS0011J69S,20150123,2.68,8.5
GHCND:USS0011J69S,20150124,2.24,6.9
GHCND:USS0011J69S,20150125,2.01,4.7
GHCND:USS0011J69S,20150126,2.91,7.6
GHCND:USS0011J69S,20150127,3.13,12.3
GHCND:USS0011J69S,20150128,2.01,9.8
GHCND:USS0011J69S,20150129,1.79,11.2
GHCND:USS0011J69S,20150130,2.24,14.1
GHCND:USS0011J69S,20150131,2.46,14.5
GHCND:USS0011J69S,20150201,2.24,8.9
GHCND:USS0011J69S,20150202,1.12,12.8
GHCND:USS0011J69S,20150203,2.24,14.3
GHCND:USS0011J69S,20150204,2.24,11.6
GHCND:USS0011J69S,20150205,2.91,8.7
GHCND:USS0011J69S,20150206,3.36,15.2
GHCND:USS0011J69S,20150207,2.91,14.1
GHCND:USS0011J69S,20150208,2.68,5.6
GHCND:USS0011J69S,20150209,2.68,11.2
GHCND:USS0011J69S,20150210,1.12,7.2
GHCND:USS0011J69S,20150211,2.24,11.4
GHCND:USS0011J69S,20150212,2.91,6.9
GHCND:USS0011J69S,20150213,2.91,5.6
GHCND:USS0011J69S,20150214,2.91,6.5
GHCND:USS0011J69S,20150215,2.46,13.0
GHCND:USS0011J69S,20150216,1.79,11.6
GHCND:USS0011J69S,20150217,2.46,9.4
GHCND:USS0011J69S,20150218,2.91,8.9
GHCND:USS0011J69S,20150219,2.91,7.6
GHCND:USS0011J69S,20150220,2.24,13.4
GHCND:USS0011J69S,20150221,1.79,13.9
GHCND:USS0011J69S,20150222,4.70,17.2
GHCND:USS0011J69S,20150223,4.25,18.1
GHCND:USS0011J69S,20150224,1.79,8.7
GHCND:USS0011J69S,20150225,2.46,15.9
GHCND:USS0011J69S,20150226,2.24,10.3
GHCND:USS0011J69S,20150227,2.46,11.0
GHCND:USS0011J69S,20150228,2.46,11.6
GHCND:USS0011J69S,20150301,1.57,9.2
GHCND:USS0011J69S,20150302,2.46,15.9
GHCND:USS0011J69S,20150303,3.13,14.1
GHCND:USS0011J69S,20150304,2.46,10.3
GHCND:USS0011J69S,20150305,2.91,8.7
GHCND:USS0011J69S,20150306,3.13,7.8
GHCND:USS0011J69S,20150307,3.13,8.3
GHCND:USS0011J69S,20150308,2.91,10.5
GHCND:USS0011J69S,20150309,2.91,11.4
GHCND:USS0011J69S,20150310,3.13,10.3
GHCND:USS0011J69S,20150311,3.13,13.0
GHCND:USS0011J69S,20150312,2.01,7.2
GHCND:USS0011J69S,20150313,2.68,10.5
GHCND:USS0011J69S,20150314,3.58,14.5
GHCND:USS0011J69S,20150315,3.13,9.8
GHCND:USS0011J69S,20150316,3.36,13.6
GHCND:USS0011J69S,20150317,3.58,15.0
GHCND:USS0011J69S,20150318,2.68,12.3
GHCND:USS0011J69S,20150319,2.46,10.7
GHCND:USS0011J69S,20150320,3.36,9.4
GHCND:USS0011J69S,20150321,3.36,12.3
GHCND:USS0011J69S,20150322,2.68,9.4
GHCND:USS0011J69S,20150323,2.01,15.4
GHCND:USS0011J69S,20150324,3.36,18.8
GHCND:USS0011J69S,20150325,2.24,10.1
GHCND:USS0011J69S,20150326,2.91,11.2
GHCND:USS0011J69S,20150327,3.36,10.7
GHCND:USS0011J69S,20150328,3.36,13.6
GHCND:USS0011J69S,20150329,3.13,11.4
GHCND:USS0011J69S,20150330,3.13,10.5
GHCND:USS0011J69S,20150331,3.80,18.6
GHCND:USS0011J69S,20150401,2.91,14.3
GHCND:USS0011J69S,20150402,2.46,17.4
GHCND:USS0011J69S,20150403,2.91,13.2
GHCND:USS0011J69S,20150404,3.58,21.5
GHCND:USS0011J69S,20150405,3.36,17.7
GHCND:USS0011J69S,20150406,2.91,16.3
GHCND:USS0011J69S,20150407,2.46,14.8
GHCND:USS0011J69S,20150408,2.91,15.2
GHCND:USS0011J69S,20150409,1.57,7.8
GHCND:USS0011J69S,20150410,3.13,11.0
GHCND:USS0011J69S,20150411,3.36,16.1
GHCND:USS0011J69S,20150412,3.36,14.8
GHCND:USS0011J69S,20150413,3.13,12.1
GHCND:USS0011J69S,20150414,4.92,33.8
GHCND:USS0011J69S,20150415,2.68,13.2
GHCND:USS0011J69S,20150416,3.13,16.3
GHCND:USS0011J69S,20150417,2.24,14.1
GHCND:USS0011J69S,20150418,3.13,17.0
GHCND:USS0011J69S,20150419,3.36,13.6
GHCND:USS0011J69S,20150420,3.36,12.1
GHCND:USS0011J69S,20150421,2.91,13.9
GHCND:USS0011J69S,20150422,2.91,13.2
GHCND:USS0011J69S,20150423,2.91,15.4
GHCND:USS0011J69S,20150424,3.58,23.5
GHCND:USS0011J69S,20150425,1.34,13.6
GHCND:USS0011J69S,20150426,0.89,7.6
GHCND:USS0011J69S,20150427,2.01,8.7
GHCND:USS0011J69S,20150428,3.13,11.9
GHCND:USS0011J69S,20150429,3.80,13.0
GHCND:USS0011J69S,20150430,3.36,10.5
GHCND:USS0011J69S,20150501,3.13,12.5
GHCND:USS0011J69S,20150502,3.36,17.0
GHCND:USS0011J69S,20150503,2.68,23.9
GHCND:USS0011J69S,20150504,1.79,9.8
GHCND:USS0011J69S,20150505,2.01,8.7
GHCND:USS0011J69S,20150506,1.34,12.1
GHCND:USS0011J69S,20150507,1.79,13.9
GHCND:USS0011J69S,20150508,1.79,14.1
GHCND:USS0011J69S,20150509,0.89,6.7
GHCND:USS0011J69S,20150510,2.68,16.1
GHCND:USS0011J69S,20150511,2.91,16.6
GHCND:USS0011J69S,20150512,3.36,16.8
GHCND:USS0011J69S,20150513,3.58,17.7
GHCND:USS0011J69S,20150514,2.01,14.8
GHCND:USS0011J69S,20150515,2.01,15.7
GHCND:USS0011J69S,20150516,2.91,16.8
GHCND:USS0011J69S,20150517,2.24,18.8
GHCND:USS0011J69S,20150518,1.79,19.7
GHCND:USS0011J69S,20150519,2.01,22.1
GHCND:USS0011J69S,20150520,2.01,15.9
GHCND:USS0011J69S,20150521,1.57,12.1
GHCND:USS0011J69S,20150522,2.01,10.5
GHCND:USS0011J69S,20150523,2.01,9.8
GHCND:USS0011J69S,20150524,2.24,11.6
GHCND:USS0011J69S,20150525,2.68,13.6
GHCND:USS0011J69S,20150526,1.79,9.6
GHCND:USS0011J69S,20150527,2.68,16.8
GHCND:USS0011J69S,20150528,2.91,16.1
GHCND:USS0011J69S,20150529,3.36,11.4
GHCND:USS0011J69S,20150530,3.58,15.2
GHCND:USS0011J69S,20150531,3.58,13.0
GHCND:USS0011J69S,20150601,4.03,20.4
GHCND:USS0011J69S,20150602,3.36,13.6
GHCND:USS0011J69S,20150603,2.91,27.7
GHCND:USS0011J69S,20150604,2.46,10.3
GHCND:USS0011J69S,20150605,2.68,11.0
GHCND:USS0011J69S,20150606,2.01,12.8
GHCND:USS0011J69S,20150607,2.46,10.5
GHCND:USS0011J69S,20150608,2.91,11.4
GHCND:USS0011J69S,20150609,2.91,9.8
GHCND:USS0011J69S,20150610,2.46,14.1
GHCND:USS0011J69S,20150611,1.79,10.5
GHCND:USS0011J69S,20150612,3.13,11.0
GHCND:USS0011J69S,20150613,3.13,10.5
GHCND:USS0011J69S,20150614,3.13,11.6
GHCND:USS0011J69S,20150615,2.46,18.6
GHCND:USS0011J69S,20150616,2.91,10.7
GHCND:USS0011J69S,20150617,3.13,11.4
GHCND:USS0011J69S,20150618,3.36,12.3
GHCND:USS0011J69S,20150619,3.58,12.5
GHCND:USS0011J69S,20150620,3.36,11.6
GHCND:USS0011J69S,20150621,3.58,17.0
GHCND:USS0011J69S,20150622,3.13,11.2
GHCND:USS0011J69S,20150623,3.13,9.6
GHCND:USS0011J69S,20150624,3.13,11.6
GHCND:USS0011J69S,20150625,3.13,11.0
GHCND:USS0011J69S,20150626,2.68,10.3
GHCND:USS0011J69S,20150627,2.91,10.3
GHCND:USS0011J69S,20150628,2.91,8.3
GHCND:USS0011J69S,20150629,2.24,6.7
GHCND:USS0011J69S,20150630,2.91,11.0
GHCND:USS0011J69S,20150701,2.91,10.7
GHCND:USS0011J69S,20150702,3.36,12.5
GHCND:USS0011J69S,20150703,2.91,12.1
GHCND:USS0011J69S,20150704,2.68,11.0
GHCND:USS0011J69S,20150705,2.24,12.5
GHCND:USS0011J69S,20150706,2.46,11.4
GHCND:USS0011J69S,20150707,2.46,16.1
GHCND:USS0011J69S,20150708,1.79,9.6
GHCND:USS0011J69S,20150709,2.01,14.3
GHCND:USS0011J69S,20150710,2.46,20.8
GHCND:USS0011J69S,20150711,3.13,13.4
GHCND:USS0011J69S,20150712,3.36,15.2
GHCND:USS0011J69S,20150713,3.13,13.2
GHCND:USS0011J69S,20150714,2.46,10.7
GHCND:USS0011J69S,20150715,2.68,12.8
GHCND:USS0011J69S,20150716,3.13,13.6
GHCND:USS0011J69S,20150717,2.91,13.9
GHCND:USS0011J69S,20150718,2.68,10.5
GHCND:USS0011J69S,20150719,2.91,11.9
GHCND:USS0011J69S,20150720,2.24,8.7
GHCND:USS0011J69S,20150721,2.91,12.1
GHCND:USS0011J69S,20150722,2.91,19.9
GHCND:USS0011J69S,20150723,2.91,14.8
GHCND:USS0011J69S,20150724,3.36,16.8
GHCND:USS0011J69S,20150725,3.36,11.9
GHCND:USS0011J69S,20150726,3.58,16.3
GHCND:USS0011J69S,20150727,4.03,19.9
GHCND:USS0011J69S,20150728,3.13,10.7
GHCND:USS0011J69S,20150729,2.91,10.3
GHCND:USS0011J69S,20150730,3.13,11.9
GHCND:USS0011J69S,20150731,3.13,11.4
GHCND:USS0011J69S,20150801,3.36,12.5
GHCND:USS0011J69S,20150802,2.68,11.4
GHCND:USS0011J69S,20150803,1.79,14.5
GHCND:USS0011J69S,20150804,2.91,9.6
GHCND:USS0011J69S,20150805,2.91,11.2
GHCND:USS0011J69S,20150806,2.46,7.8
GHCND:USS0011J69S,20150807,2.01,22.1
GHCND:USS0011J69S,20150808,2.46,11.6
GHCND:USS0011J69S,20150809,2.68,9.6
GHCND:USS0011J69S,20150810,2.91,17.9
GHCND:USS0011J69S,20150811,2.24,15.7
GHCND:USS0011J69S,20150812,2.46,12.3
GHCND:USS0011J69S,20150813,2.91,9.4
GHCND:USS0011J69S,20150814,3.13,13.0
GHCND:USS0011J69S,20150815,2.91,11.4
GHCND:USS0011J69S,20150816,2.91,9.6
GHCND:USS0011J69S,20150817,3.36,13.2
GHCND:USS0011J69S,20150818,3.36,13.4
GHCND:USS0011J69S,20150819,3.36,14.1
GHCND:USS0011J69S,20150820,3.36,15.4
GHCND:USS0011J69S,20150821,3.80,14.3
GHCND:USS0011J69S,20150822,2.91,10.1
GHCND:USS0011J69S,20150823,3.13,12.1
GHCND:USS0011J69S,20150824,3.13,13.0
GHCND:USS0011J69S,20150825,3.13,15.4
GHCND:USS0011J69S,20150826,1.79,7.6
GHCND:USS0011J69S,20150827,2.91,13.4
GHCND:USS0011J69S,20150828,2.91,13.4
GHCND:USS0011J69S,20150829,3.13,12.1
GHCND:USS0011J69S,20150830,2.91,12.5
GHCND:USS0011J69S,20150831,3.13,11.4
GHCND:USS0011J69S,20150901,3.58,15.2
GHCND:USS0011J69S,20150902,3.36,15.4
GHCND:USS0011J69S,20150903,3.36,14.1
GHCND:USS0011J69S,20150904,4.25,17.9
GHCND:USS0011J69S,20150905,4.47,21.7
GHCND:USS0011J69S,20150906,2.91,11.4
GHCND:USS0011J69S,20150907,3.36,11.9
GHCND:USS0011J69S,20150908,3.36,11.4
GHCND:USS0011J69S,20150909,3.13,10.3
GHCND:USS0011J69S,20150910,3.36,12.3
GHCND:USS0011J69S,20150911,3.58,10.5
GHCND:USS0011J69S,20150912,3.13,11.6
GHCND:USS0011J69S,20150913,3.13,9.6
GHCND:USS0011J69S,20150914,2.24,19.2
GHCND:USS0011J69S,20150915,2.91,17.7
GHCND:USS0011J69S,20150916,2.68,17.0
GHCND:USS0011J69S,20150917,2.01,11.4
GHCND:USS0011J69S,20150918,2.91,11.0
GHCND:USS0011J69S,20150919,2.91,9.4
GHCND:USS0011J69S,20150920,3.13,11.6
GHCND:USS0011J69S,20150921,3.36,9.4
GHCND:USS0011J69S,20150922,3.13,10.3
GHCND:USS0011J69S,20150923,3.13,9.4
GHCND:USS0011J69S,20150924,3.13,11.9
GHCND:USS0011J69S,20150925,3.58,13.6
GHCND:USS0011J69S,20150926,3.58,16.6
GHCND:USS0011J69S,20150927,3.13,14.1
GHCND:USS0011J69S,20150928,2.46,9.6
GHCND:USS0011J69S,20150929,2.91,8.7
GHCND:USS0011J69S,20150930,2.01,8.5
GHCND:USS0011J69S,20151001,3.13,20.6
GHCND:USS0011J69S,20151002,1.34,15.9
GHCND:USS0011J69S,20151003,1.12,9.2
GHCND:USS0011J69S,20151004,1.57,8.7
GHCND:USS0011J69S,20151005,2.01,9.8
GHCND:USS0011J69S,20151006,1.79,7.6
GHCND:USS0011J69S,20151007,2.68,10.1
GHCND:USS0011J69S,20151008,2.91,10.5
GHCND:USS0011J69S,20151009,2.68,9.2
GHCND:USS0011J69S,20151010,3.58,12.5
GHCND:USS0011J69S,20151011,2.91,14.8
GHCND:USS0011J69S,20151012,3.13,9.4
GHCND:USS0011J69S,20151013,3.13,11.2
GHCND:USS0011J69S,20151014,2.91,12.8
GHCND:USS0011J69S,20151015,2.91,10.3
GHCND:USS0011J69S,20151016,2.24,8.7
GHCND:USS0011J69S,20151017,1.79,13.6
GHCND:USS0011J69S,20151018,1.57,10.3
GHCND:USS0011J69S,20151019,2.01,13.9
GHCND:USS0011J69S,20151020,2.24,10.5
GHCND:USS0011J69S,20151021,2.68,13.0
GHCND:USS0011J69S,20151022,2.46,9.8
